"Inst
 Code",Institute Name,Place,"Dist 
Code",Co Education,College Type,Year of Estab,Branch Code,Branch Name,"OC 
BOYS","OC 
GIRLS","BC_A 
BOYS","BC_A 
GIRLS","BC_B 
BOYS","BC_B 
GIRLS","BC_C 
BOYS","BC_C 
GIRLS","BC_D 
BOYS","BC_D 
GIRLS","BC_E 
BOYS","BC_E 
GIRLS","SC 
BOYS","SC 
GIRLS","ST 
BOYS","ST 
GIRLS","EWS 
GEN OU","EWS 
GIRLS OU",Tuition Fee,Affiliated To
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,58277,82807,137311,137311,93175,102900,87600,92832,87269,97348,135933,135933,147251,155481,155257,155257,65557,82807,100000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,144312,144312,144312,144312,146417,146417,144312,144312,144312,144312,144312,144312,144312,153061,144312,144312,144312,144312,100000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,57183,57183,117669,130869,75689,81340,61445,61445,68503,68503,145345,145345,156477,156477,153345,155231,57183,57183,100000,JNTUH
MRTN,ST MARTINS ENGINEERING COLLEGE (AUTONOMOUS),DHULAPALLY,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,100000,JNTUH
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),117166,117166,117166,142237,125578,125578,117166,117166,117166,117166,117166,117166,151715,151920,140115,140115,117166,117166,80000,JNTUH
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),102949,102949,102949,150683,150945,150945,102949,102949,143674,143674,151046,151046,130512,130512,152780,153287,102949,102949,80000,JNTUH
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,69436,88444,137654,138238,144275,144275,69436,88444,96674,139441,69436,88444,153884,153884,69436,124564,69436,88444,80000,JNTUH
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,56038,56038,148225,148225,152194,152194,56038,56038,154902,154902,155630,155630,155728,155728,59183,84765,56038,56038,80000,JNTUH
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156860,156860,156852,156852,156852,156852,80000,JNTUH
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,80000,JNTUH
MTEC,MOTHER THERESA COLLEGE OF ENGG AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45929,45929,45929,121103,45929,45929,45929,45929,45929,45929,133814,133814,156845,156845,133523,133523,45929,45929,80000,JNTUH
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CIC,CSE (IoT AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNOLOGY),12423,14719,38325,38325,23450,23450,92349,92349,22089,28635,40325,50226,59004,63953,67810,67810,13572,14719,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CIV,CIVIL ENGINEERING,69269,76144,90643,126970,116021,122434,69269,110687,76997,108385,145808,145808,150962,151725,148401,153166,80461,125421,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),11636,11636,32367,35716,17971,19547,11636,11636,18170,18170,24262,24262,49214,57808,24769,62741,12086,12086,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,8095,11055,29754,31099,15552,16651,37527,37527,15804,16107,20549,36081,39529,40751,19508,45984,10885,11487,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY ,12159,14777,37282,37282,24263,24263,12159,14777,19723,24599,29116,53355,69720,70788,68718,81121,13590,14921,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),7620,11704,22877,35348,17896,18190,7620,56190,16325,17019,22286,22286,41344,50807,17058,58645,11847,11847,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,18676,20718,50517,62104,34092,34092,18676,143562,31394,34376,68045,101980,77814,83868,74669,122597,20276,21725,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,14063,14185,37949,45349,25060,25357,115643,115643,24265,24265,35648,51356,68677,68677,69469,73413,14376,14376,130000,OU
MVSR,M V S R ENGINEERING COLLEGE (AUTONOMOUS),NADERGUL,RR,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,130000,OU
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,COED,PVT,2018,CS,COMPUTER SCIENCE,16700,16700,50080,50080,23242,28039,21864,21864,20177,21986,99683,116330,114780,148924,109901,156023,16769,16780,90000,OU
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,COED,PVT,2018,CSE,COMPUTER SCIENCE AND ENGINEERING,11706,12655,31782,36994,16823,16823,54277,54277,15708,19193,32511,32511,55598,81090,65479,110091,12295,13712,90000,OU
NGIT,NEIL GOGTE INST OF TECHNOLOGY,KACHIVANI SINGARAM,MDL,COED,PVT,2018,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),13659,14490,33874,45700,20899,21847,13659,73001,19805,19843,51953,54835,78613,78613,112527,136984,13659,14490,90000,OU
NGMA,NIGAMA ENGINEERING COLLEGE,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,47000,JNTUH
